,text
27,春夏生机美妆
28,值得纪念的爱情
29,时尚圈人
30,到底有钱没钱
31,画出迷人
32,鲜果色
33,60
34,血型减肥
35,一步到位
36,2013必读
37,男人使用手册
38,有点Bitchy 不羞耻
39,新媒体风云女性解密
40,撩春装时升级
41,时尚杂志2013年第05期总第380期
42,成食
43,ISSN1005-1988
44,1005-198国际标准刊号)CN11-3327/(国内统一刊号
45,时尚COSMO 
46,刊号)CN13327/G(国内统一刊号
47,47
0,APRIL2013 
1,APRIL2013 
2,《( COSMOPOLITAN
3,版权合作
4,版权合作
5,高圆圆
6,取悦自己
7,高圆圆
8,美来放心
9,龚琳娜
10,4月号邮发代号:46-199
11,被放人的魔性
12,4月号邮发代号:46-199
13,金球奖女主角
14,等待白马王子不如
15,被忽略的天性
16,杰西卡
17,拥有自己的一匹马
18,爱笑的女孩
19,用执著打败时间
20,招速成
21,文艺叔/酷叔/萌叔
22,零压族
23,有幸福
24,张翰
25,COSMO 读叔笔记
26,COSMO 美容微电影
27,暖味绝对不是
28,李春主演唐浚编剧
29,种友谊
30,Best Buy 
31,金马奖孙立视觉创意
32,新李精品优选
33,无瑕世代
34,10天打包美白梦
35,几何/格纹/冰激色
36,春色女人
37,19
38,让床上的你更美
39,纽约美女
40,时尚杂志2013年第07期总第382期
41,IssN1005-1988
42,风格密码
43,精活
44,1005-1国际标准刊号327/C(国内统一刊号)
45,时尚C际
46,际准刊号)C11337/G(国内统一刊号)
47,47
0,時COS
1,MAY2013 
2,MAY2013 
3,( COSMOPOLITAN)
4,版权合什
5,版权合作
6,尚
7,李冰冰
8,每个人都是传奇
9,時
10,柴智屏
11,5月号邮发代号:46-199
12,有颗女皇的心
13,5月号邮发代号:46-199
14,Facebook 女掌门
15,你就是自己的
16,7
17,张天爱
18,自拍法则
19,我是一只不死鸟
20,成功密码
21,越秀越美
22,好气色
23,M配色全书
24,想彩穿色彩
25,胜过好肤色
26,高难色怎么搭
27,成肌一条生
28,不同肤色之选
29,李冰冰
30,美是隐形竞争力
31,驾驭品牌标志色
32,缤纷配饰
33,4光
34,格温妮丝帕特洛
35,直优雅有时疯狂
36,12
37,短款外套
38,刘恺威/严宽/霍建华
39,个变身秀
40,高薪男会爱上谁
41,古典美小生
42,现代辣爰情
43,陶莹
44,性褔才幸福
45,issn1005-1988
46,私定朝来袭
47,把本色活色
48,SN1005-1988(国际标准刊号)CN11-3327/CO(国内统一刊号)
49,@时尚COSMO 
50,CN1-327/C0(国内统一刊号
51,51
0,時
1,COS 
2,0
3,TAN 
4,JUNE2013 
5,JUNE2013 
6,《COSMOPOLITAN )
7,《COSMOPOLITAN 
8,尚
9,版权合什
10,版权合作
11,导演赵薇
12,青春没有毕业证
13,尚
14,“我是歌手”人气王
15,导演赵薇
16,6月号邮发代号:46-199
17,杨宗纬
18,6月号邮发代号:46-199
19,我的角色是女人
20,从洋葱男到
21,锻造职业生长力
22,唐顿园》
23,催歌神
24,《生活大爆炸》
25,延长职业黄金期
26,热剧女神你爱谁
27,西雅图》女导演路
28,奥运冠军当你私教
29,和柔韧的力量
30,要体型更要体质
31,拯救社交拖延症
32,黑富美进行时
33,Y形轮廓/挺括面料
34,愉悦美丽
35,愉悦美丽
36,超大配饰/艳彩单品
37,我的人生
38,200夏日美人
39,乐价比
40,摩/运动奢华装
41,英国星相大师ng
42,没有个合的星
43,只有不成长的
44,倾听心
45,时尚杂志2013年第1
46,issn1005-1988
47,放身体开始
48,智美双上
49,揭秘女精英保养百箱
50,国际标准刊号CN11-332/GO(国内统一刊号)
51,时尚COSMO 
52,52
0,复杂世界任性
1,余诗曼
2,不家人
3,不己
4,只人
5,你就远不知道
6,自己有多优秀
7,知
8,运动风
9,Chic盛夏
10,把生命浪费在
11,美子的上
12,个说就约
13,见
14,四大装之家衣经
15,一
16,16
0,TAN 
1,JULY2013 
2,周迅
3,我不
4,我生
5,用代
6,名档
7,陈妍希
8,孙小乔
9,保养不是静养
10,能量越用越有
11,找到夏日美丽体重
12,建筑感发型更有型
13,主动更要技巧
14,携颗心
15,在美境
16,16
0,COSM 
1,AUGUST2013 
2,AUGUST2013 
3,COSMOPOLITAN 
4,《
5,版权合作
6,版权合作
7,8月号邮发代号:46-199
8,8月号邮发代号:46-199
9,20
10,Colour 
11,ssue 
12,IsN1005-1988
13,中
14,n-3327/go国内统一刊号双刊总价:20(HK$30
15,15
0,時
1,時
2,OLTAN 
3,SEPTEMBER2013 
4,SEPTEMBER2013 
5,《COSMOPOLITAN 
6,《COSMOPOLITANY 
7,5
8,版权合
9,版权合作
10,小S徐熙娣
11,小S徐熙娣
12,人生若只有一面
13,笑是一种Power 
14,那未免太无聊
15,叶锦添
16,好奇心开启
17,9月号邮发代号:46-199
18,独家专访熊黛林
19,9月号邮发代号:46-199
20,艺术化生存
21,平衡大师志田美代子
22,影子退去美丽依旧
23,不是好男人
24,女人要有自由精神
25,二代女少主
26,身心愉悦
27,高富帅
28,生来有钱
29,低调做人
30,修心之旅
31,也要甩
32,不如自己赚钱
33,高调穿衣
34,青春食疗
35,招经典
36,不显老
37,美购全球
38,逗你未必爱你
39,女朋友智慧
40,红搞笑男
41,泄密男人心
42,懂它就是好命女
43,做美女不如
44,美丽不是完
45,故Lady
46,特点就是亮点
47,50年代超人轮郭/迷图案/嬉皮年代
48,杂志2013年第17期总第392期
49,ISSN1005-1988
50,秋冬潮流密码
51,用个性赢世界
52,1005-1988(国际标准刊号)CN11-3327/O(国内统一刊号)
53,时尚COSMO 
54,54
0,OCTOBER2014 
1,《COSMOPOLITANY 
2,版权合作
3,g.em邓紫棋
4,1月号邮发代号:46-199
5,每个时代都需要
6,一个标志性人物
7,60
8,年代
9,时装风格
10,时代车轮又滚回来
11,曹格一家
12,"姐姐,拜托拜托"
13,雕爷
14,超美气场眉
15,拯救被
16,上帝遗忘的
17,饼脸
18,12
19,种look
20,搞定
21,客户姐姐
22,情
23,合伙人
24,weibo .com/u/
25,25
0,NOVEMBER2014 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,周迅
5,11月号邮发代号:46-199
6,有些事情只为锤炼
7,独家揭秘
8,郑元畅
9,韩国整容真人秀
10,如果我遇到女王
11,Let美人》
12,把Bling Bling 
13,穿高级
14,七种帽子
15,八种大衣
16,这个冬天
17,一支唇膏白一度
18,Dare 
19,"穿时装,"
20,还是穿高科技?
21,tobe 
22,全球联动
23,Different 
24,25岁的创意活法
25,健出美剧女孩身
26,半是规则
27,IN1005-1988
28,半是乐趣
29,ISSN 100 
30,双刊总价:￥20(HK$30)
31,@时尚COSMO 
32,32
0,UTAN
1,NOVEMBER2014 
2,本刊与美国
3,COSMOPOLITAN 
4,版权合作
5,11月号
6,周迅
7,现在就是
8,原来的我
9,跟大佬
10,做朋友
11,张杰
12,有爱有音乐
13,今日网红
14,感觉棒棒哒
15,明日ICON
16,全球美妆一姐
17,全聚合
18,24
19,款新包
20,冬日绽放
21,客座
22,李东田
23,英国流行天后
24,做好准备
25,lessie .
26,嫁给不靠谱男友
27,低调活
28,28
0,時C
1,尚
2,SUCCESS 
3,DECEMBER2014 
4,COSMOPOLITAN 
5,版权合作
6,范水冰
7,12月号邮发代号:46-199
8,"野心不能成就,"
9,但热爱可以
10,客座查可欣
11,幸福只有
12,犀利超模
13,一个方向
14,Delevingne 
15,着快进键前进
16,冬拼纤腰
17,20
18,个时装大师
19,的掏心建议
20,风格如何养成
21,不动刀
22,心机眼妆
23,整形医生
24,BYEBYE 
25,HAIB 
26,海时尚网
27,告别干冷倔丧
28,肌肤暖洋洋
29,青春榜
30,家有男友在创业
31,美好的未来正在发生
32,32
0,STYLE 
1,DECEMBER2014 
2,权合作
3,范冰冰
4,12月号邮发代号:46-199
5,"最爽的事,"
6,是做个让自己
7,拼出全力
8,敬佩的人
9,就为看到
10,世界顶端
11,葛天
12,做男飞人的
13,新年美
14,女超人
15,愿望清
16,明星专家
17,都想买什么
18,潮衣有度
19,步步精心
20,KEEP 
21,COSMO 
22,告别美图秀秀的
23,小V脸修容秘籍
24,015
25,5
26,and 
27,酒吧装腔
28,海
29,ON 
30,STYLE 
31,让肌肤比年龄
32,新年最值得
33,小10岁
34,ISSN 1005-1988
35,期待的事
36,23
37,回
38,9771005198146
39,s1005-1988国际标准刊号CN11-327/0国内统刊号)双刊总价:￥20(HK30)
40,40
0,時
1,OLTAN 
2,時CS
3,SUCCESS 
4,STYLE 
5,JANUARY2014 
6,JANUARY2014 
7,尚
8,《OSMOPOLITAN 
9,《COSMOPOLITA 
10,版权合作
11,版权合亻
12,高圆圆
13,尚
14,高圆圆
15,1月号邮发代号:46-199
16,成长永远为时不晚
17,1月号邮发代号:46-199
18,国民女神的
19,李娜漂亮这种事
20,佩内洛普克鲁兹
21,软智慧
22,只有心情愉悦后才会显现
23,真美女没有年龄
24,syle
25,新
26,又暖又潮
27,玩到极致就是腔调
28,撩人冬装
29,现在流行
30,时装精给OL的时髦建议
31,白素美
32,让美肌重现的
33,护肤奇兵
34,种造
35,New 
36,完胜约会
37,还没玩够就结婚?
38,感性做女
39,炫色挑染
40,理性储青春
41,趋势发布
42,Sexv 
43,解读你的梦想密码
44,脸紧度
45,新性感来袭
46,逆龄十分
47,全球青偶像
48,酷炫衣橱
49,时尚杂志2014年第01期总第400期
50,Iss1005-1988
51,9771005198146
52,国际标准刊号CN11-3327/GO(内统一刊号)
53,COSMO 
54,COSM 
55,55
0,COS 
1,TAN 
2,COSM 
3,SUCCESS 
4,STYLE 
5,FEBRUARY2014 
6,FEBRUARY20 
7,COSMOPCLITAN 
8,COSMO 独家拍摄
9,ueen B 
10,2月号邮发代号:46-199
11,给甜心加点辣
12,2月号邮发代号:46-199
13,《30岁前别结婚作者陈愉
14,逃离都市的女人
15,Soulmate 
16,找一个地方移居
17,不是找到的
18,是创造的
19,早春迷人度假装
20,吴尊
21,钱要抮早
22,SmartSex 
23,专业奶爸
24,兼职男神
25,拜金不如吸金
26,把卫衣穿出明媚性感
27,办公室美丽高段位
28,运动鞋迎来上流美
29,COSMO 独家拍摄
30,把经典穿出味道
31,潮牌彩妆美女新宠
32,( ueenB 
33,够有趣的女人
34,男人真心话大冒险
35,本美精品
36,才够酷
37,什么样的外遇
38,全搜索
39,变真爱
40,国帅厨告诉你
41,让秀发成为
42,餐厅约会潜规则
43,男人的陷
44,偷窥精英朋友圈
45,大咖们流行玩什么
46,30
47,条妙计
48,魅人分享秘诀
49,不靠相亲就脱单
50,辈了
51,时尚杂志2014年第02期总第402期
52,ISSN1005-1988
53,有人追
54,N1(国刊号CN11327/GC(国内统一刊号】
55,@时尚COSMO 
56,56
0,)
1,MARCH2014 
2,木刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,倪妮
6,3月号邮发代号:46-19
7,心有猛虎
8,赴韩独家巨制
9,李敏镐
10,Water 
11,男人不该因帅气而自恋
12,水色妖娆
13,20
14,招炼成
15,精力超级允沛
16,Super Girl 
17,告别春日敏感肌
18,征服男人的秘密
19,是做他的好玩伴
20,言情女王张小娴
21,艺术风
22,小清新也能所向披摩
23,金属色
24,萌妆潮
25,标语装
26,风褶
27,时尚杂志2014年第03期总第404期
28,ISSN1005-1988
29,新欢
30,9771005198122
31,ISSN1005-1988(国际标准刊号)CN11-3327/O(国内统一刊号)双刊总价:20(HK$3
32,32
0,STYLE 
1,MARCH2014 
2,《COSMOPOLITAN ))
3,版权合作
4,倪妮
5,3月号邮发代号4199
6,宁愿错得勇敢
7,赴韩独家
8,也不被完美绑架
9,李
10,爱上就会到底
11,海外移民女生
12,过得好不好
13,潮人特辑
14,酷感短夹克
15,像超模那样穿牛仔
16,用墨镜表达你是谁
17,羽扇美睫
18,速成记
19,偷师名媛
20,逆龄粉唇
21,百变酵素
22,美颜新方
23,感
24,24
0,時
1,心
2,LTAN 
3,時C
4,STYLE 
5,SUCCESS 
6,APRIL2014 
7,APRIL2014 
8,COSMOPOLITAN 
9,COSMOPOLITAN 
10,版权合作
11,姚晨
12,姚晨
13,4月号邮发代号:46-199
14,性感渐入佳境
15,4月号邮发代号:46-199
16,活出自己
17,想要的样
18,约会萌装
19,麦莉赛勒斯
20,王自健
21,搞定熟男
22,你们所谓的堕落
23,其实是一种力量
24,叫我呆萌王!
25,邓紫棋
26,Diamond Wang 
27,要不累
28,@欢@张点
29,我就很吵
30,快来围观
31,女董秘真心话
32,主页君
33,职场不相信年轻貌美
34,腮红扫出
35,运动美出
36,小V脸
37,弹肌
38,50
39,页惊艳
40,的装巨制
41,商务派对
42,撒哈拉女王
43,桃化装
44,身材在青春在
45,从Gin
46,让灵魂幸福得冒泡
47,心方式你有吗?
48,身体
49,到Queen 
50,情场女生
51,成长进阶
52,迷恋
53,有态度
54,ssn1005-1988
55,义
56,你就出来
57,SN1005-1988(国际标准刊号CN11-3327/GO(国内统一刊号
58,双时尚COSMO 
59,59
0,MAY2014 
1,本刊与美国
2,《COSMOPOLITAN 
3,版权合作
4,Angelababy 
5,5月号邮发代号:46-199
6,这个萝莉很有脑
7,90后创业偶像
8,马佳佳
9,《大丈夫》编剧李潇
10,打破那些约定俗成
11,大女人
12,也需要大丈夫
13,约会好命装
14,穿Right 
15,才能捕获
16,Mr .Right
17,韩剧女主
18,妆容课
19,极简款马卡龙色
20,这个夏天
21,白金大叔择偶经
22,刘海剪出好脸型
23,帅
24,iss1005-1988
25,9771005198146
26,国际标准利号CN13327(国内统一刊号)双刊
27,27
0,時
1,STYLE 
2,MAY2014 
3,《COSMOPOLITAN 》
4,版权合作
5,Angelababy 
6,5月号邮发代号:46-199
7,微信时代的
8,文艺青年
9,在家也时尚
10,居家女神装
11,欧弟
12,小丑和浪子
13,都会坏笑
14,招品位升级
15,从美女到
16,国际范美女
17,别致眼线
18,川杜鹃
19,时髦利器
20,复古墨镜/迷你单肩包
21,新
22,童趣图案运动凉鞋
23,美美入夏
24,性感
25,速升级
26,26
0,STYLE 
1,JUNE2014 
2,本与美国
3,合作
4,这个
5,6月号邮发代号:46-199
6,后海大鲨鱼主
7,一字春夏永康
8,来地球
9,就是来玩的
10,有点酷
11,明星大爱
12,《少女源型
13,牛仔潮牌
14,乖女孩也能当社交名媛
15,Short Chic Sport Chic 
16,华丽运动感
17,为你
18,亲体验
19,果汁
20,减肥
21,靠谱吗
22,京城级女私教塑身课
23,卡通装俏皮妆
24,年轻无敌紧实美
25,好几就能
26,领世界
27,27
0,時C
1,尚
2,STYLE 
3,JUNE2014 
4,《COSMOPOLITAN 
5,版权合作
6,6月号邮发代号:46-199
7,这个
8,后海大鲨鱼主唱付菡
9,一春夏永康
10,来地球
11,就是来玩的
12,有点酷
13,《绯闻少女》原型
14,Short Chic Sport Chic 
15,Olivia Palermo 
16,华丽运动感
17,乖女孩也能当社交名媛
18,明星大爱
19,牛仔潮牌
20,京城顶级女私教塑身课
21,年敌紧实美
22,COSMO 为你亲体验
23,果汁减肥靠谱吗
24,卡通俏皮妆
25,好儿就能
26,世界
27,ENT .QQ.COM 
28,28
0,FCOS 
1,SUCCESS 
2,JUNE2014 
3,合作
4,李宇春
5,6月号发代号:46-199
6,酷是敢做白己
7,COSMO 单身大调查
8,乖是礼貌对人
9,利女们大都选错了行?
10,陈
11,有节操的优质男
12,粉彩蕾丝透明材质
13,浪漫印花/运动元素
14,曼妙夏装
15,致青春
16,6
17,200元
18,个秘诀
19,超值美妆
20,轻松跻身
21,妖精才懂的
22,调情绝招
23,Fashion 
24,issN1005-1988
25,回
26,时尚COSMO 
27,27
0,時
1,SUCCESS 
2,JUNE2014 
3,COSMOPOLITAN 
4,版权合作
5,李宇春
6,6月号邮发代号:46-199
7,酷是敢做自己
8,COm单身人调查
9,乖是礼貌对人
10,剩女们人都选错了行?
11,陈键锋
12,有节操的优质男
13,粉彩蕾丝/透明材质
14,浪漫印花/运动元素
15,曼夏装
16,致青春
17,防晒新品
18,靓白一夏
19,200元
20,6
21,个秘诀
22,超值美妆淘
23,轻松跻身
24,妖精才懂的
25,调情绝招
26,Hashion 
27,iss1005-1988
28,9771005198146
29,sSN1005-1988(国际标准刊号)CN11-3327/O(国内统一刊号)双刊总价:￥20(HK$30)
30,时尚COS
31,31
0,時
1,TAN 
2,尚
3,STYLE 
4,JULY2014 
5,《COSMOPOLITAN 》
6,版权合作
7,7月号邮发代号:46-199
8,郭碧婷
9,罗女友伊莲娜
10,辣爽新玉女
11,我不是乖乖的
12,追随者
13,微旅行时代
14,惊艳周末游
15,迷人伞裙
16,花花公子爆料
17,猎艳新伎俩
18,潮爆吸睛彩发
19,闺蜜度假
20,心机装
21,要美也要行朋友
22,@新良时尚
23,23
0,JULY2014 
1,《COSMOPOLITAN 
2,版权合作
3,郭敬明
4,7月号邮发代号:46-199
5,小时代我时代
6,罗女友伊莲娜
7,张德芬
8,相信真爱
9,不是每人都需要心灵成长
10,但不怕失去
11,但想成长的人必经痛苦
12,New Chic 
13,优雅薄露透
14,7个彩妆
15,新技巧
16,盛夏不花妆
17,用大数据
18,把自己嫁出去
19,拼色美甲秀
20,时髦女郎
21,蒲指南
22,ss1005-1988
23,9771005198122
24,1005-1988(国际标准刊号N1-3327/G(国内统一刊号
25,总价新浪时尚
26,26
0,AUGU 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,8月号邮发代号:46199
5,周年厄制
6,ss1005-1988
7,1988(国际准刊号CN11-3327/(国内统一刊号)双刊总价:￥20(HK$
8,8
0,時COSM
1,AN 
2,STYLE 
3,尚
4,AUGUST2014 
5,版权合作
6,8月邮发代号:46-199
7,20
8,周年
9,巨制
10,10
0,時C
1,POLITAN 
2,尚
3,STYLE 
4,SEPTEMBER2014 
5,《COSMOPOLITAN 
6,版权合作
7,李冰冰
8,9月号邮发代号:46-199
9,时间跑不赢我
10,独家专访
11,谋女郎张慧雯
12,又米
13,我的巅峰还早呢
14,高晓松翻篇儿
15,筷子兄弟
16,我的世界不要灰色
17,人生很搞
18,梦想不老
19,小心机
20,成就零瑕疵
21,时尚潮人
22,都在关注谁?
23,秋冬新装
24,酷辣登场
25,HAIBAO .
26,26
0,POLITAN 
1,SUCCESS 
2,SEPTEMBER2014 
3,合作
4,李冰冰
5,9月号邮发代号:4
6,"自己不扛着,"
7,谁给你扛着
8,断舍离女王山下英子
9,欲望是个宝
10,执念就算了吧
11,白客
12,蹭一堂
13,新男神王大锤
14,价值百万的
15,我对喜欢我
16,美妆课
17,的人负责
18,爆时尚流水线
19,女神必须闪
20,敢爱不敢用的
21,珠光影
22,摆平那些
23,追求者
24,决定你是谁
25,此处贵人
26,1551005-1988
27,速来
28,shion .com刊号t-c
29,行
30,30
0,N
1,STYLE 
2,OCTOBER2015 
3,本刊与美国
4,《COSMOPOLITANY 》
5,版权合作
6,10月号邮发代号:46-199
7,赵薇生活比戏
8,精彩多了
9,把叨星私教请回家
10,《爸爸去哪儿3》
11,"爸比,我们一起组CP"
12,其实这是一件男装
13,5OP 
14,异域大片
15,Chic &Wild
16,迪丽热巴
17,不装是一种享受
18,88
19,GIRL 
20,偶像怕神技
21,21
0,SUCCESS 
1,OCTOBER2015 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,赵薇
6,我把自己当对手
7,10月号邮发代号:46-199
8,《煎饼侠》制片人陈祉希
9,潜规则统统走开
10,包子脸也有春天
11,GOGOBOI 
12,最新交友APP大比拼
13,想当网红必须看
14,Lob后悔药看这
15,网剧为什么
16,不务正业
17,十掉
18,也是正经事儿
19,SN1005-1988
20,国际标准刊号)CN11-3327/GO(内统利号)双刊总价:￥20(HK$30
21,21
0,SUCCESS 
1,NOVEMBER2015 
2,本刊与美国
3,《COSMOPOLITANY 》
4,版权合作
5,白百何
6,11月号邮发代号:46-199
7,只想自在灿烂
8,你你想
9,安东尼
10,认真过的生活
11,差不到哪里去
12,那么想
13,为什么不要
14,打破美不过
15,下午4点
16,买爆款?
17,的魔咒
18,身份越多
19,就越酷
20,20
0,STYLE 
1,NOVEMBER2015 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,周迅
6,做喜欢的事不会累
7,11月号邮发代号:46-199
8,人川槽
9,让偶像包袱
10,那些年
11,碎—地
12,妆潮人
13,探秘韩国娱乐
14,真人秀
15,教我的
16,招
17,黄子韬
18,必买爆红
19,世界疯狂
20,我心倔强
21,t Bag 
22,IN1005-1988
23,回
24,9771005198153
25,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号双刊总价:￥20(HK$30)
26,26
0,C0
1,SUCCESS 
2,DECEMBER2015 
3,本刊与美国
4,《COSMOPOLITAN 
5,版权合作
6,2月
7,Kiko 
8,天生混搭
9,反季节人
10,让美容编辑
11,驾到
12,Abeugle 
13,都手的
14,美妆单品
15,男人吗
16,晚餐聪明吃
17,凭空瘦三
18,欧阳娜娜
19,爱抢沙发的
20,天才少女
21,起床丑
22,还能不能
23,好好谈个
24,恋爱了!
25,ISN1005-1988
26,女
27,9771005198153
28,00-1988(国际标准刊号)C11-3327/GO(国内统一刊号)双刊总价:￥20(HK$30)
29,29
0,時C
1,尚
2,SUCCESS 
3,JANUARY2015 
4,《COSMOPOLITAN 
5,版权合作
6,Taylor Swift 
7,女权升腾
8,1月号邮发代号:46-199
9,公主觉醒
10,自己穿暖
11,独家绝美大片
12,水原希子
13,才是真暖
14,Kiko in Paris 
15,"幸运女神很忙,"
16,人
17,从雷人到经典
18,穿衣要大胆
19,嫩美超模
20,独立
21,NEW FACE 
22,女设计师
23,用对就出彩的
24,霓虹妆
25,重回baby肌
26,ICON 
27,感觉萌萌哒
28,7个恋爱新趋势
29,中国时装
30,issn1005-1988
31,新力量
32,SSN1005-1988(国际标准刊号)CN11-3327/GO(国内统
33,双刊总价:￥20(HKS30)
34,34
0,STYLE 
1,JANUARY2015 
2,《COSMOPOLITAN 
3,版权合作
4,Taylor Swift 
5,1月号邮发代号:46-19
6,我珍视爱情更珍视
7,自由与个性
8,2015
9,《匆匆那年夜茴
10,只玩一次
11,我的青春没白过
12,杨祐宁
13,于正的美人制造
14,小鲜肉长成
15,魅力男
16,韩式水光肌
17,GET 
18,一件单品让你不再是路人
19,全球潮牌潮品
20,强搜索
21,16
22,款睡眠面膜
23,拯救睡美人
24,冬日大爱高级灰
25,职场上的
26,来一场
27,好玩又高级的
28,开年轰趴
29,美少女战士
30,ssn1005198国际标准刊号)CN11-3327/O(国内统一刊号)双刊总价:￥20(HK$30)
31,31
0,FEBRUARY2015 
1,本刊与美国
2,《COSMOPOLITAN 
3,版权合作
4,李冰冰
5,2月号邮发
6,怎么投入
7,都值得
8,与其为
9,张一白
10,我不是80后
11,别人点赞
12,可我跟80后
13,不如把
14,谈过恋爱啊
15,自己捧红
16,何超仪
17,我很简单
18,不用你猜
19,不胖白皮书
20,潮人备战
21,时装周
22,干燥季
23,护肤要加油
24,别把机写脸上
25,法令纹请藏好
26,夸他夸他
27,爱就
28,线上理财靠谱吗?
29,iss1005-1988
30,9771005198153
31,SN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价:
32,刊总价:￥20(HK$30)
33,33
0,AN 
1,FEBRLA 
2,本刊与美国
3,SOSMOPOLITAN 》
4,版权合作
5,2月号邮发代号:46-19
6,陈坤
7,选秀3.0时代
8,我演的是
9,生存指声
10,每一个行者
11,张钧
12,那些
13,不急着卡位结婚
14,卖断货
15,只愿为自己疯一场
16,的潮物
17,奥兰多布鲁姆
18,精灵王子的新征程
19,像爱脸
20,一样
21,爱头发
22,人妆
23,2
24,春夏流行抢鲜看
25,25
0,SUCCESS 
1,MARCH2015 
2,杨幂
3,跟随直觉
4,向前冲
5,张孝全
6,"跳槽季,"
7,畅游米兰时装周
8,哪些公司
9,最有钱?
10,"24P,"
11,丹宁特辑
12,穿不赞牛仔
13,冯仑
14,对不起青春
15,爆款化妆品
16,爱情这东西
17,为什么用了还不美
18,你们为什么会分手?
19,谁也戒不了
20,20
0,C
1,STYLE 
2,MARCH2015 
3,新70年代风
4,自由精神
5,才是时尚顶
6,陈赫
7,青春无敌百褶裙
8,有些事情并非
9,我能控制
10,张予曦
11,用眼线唤醒春天
12,面对流言我很好
13,买尖儿货
14,才不浪费青春
15,醉美居酒屋
16,杨幂
17,有颜有钱
18,有人爱
19,19
0,時
1,時
2,STYLE 
3,尚
4,APRIL2015 
5,《( COSMOPOLITAN
6,版权合作
7,黄轩
8,4月号邮发代号:46-199
9,好男成名不怕晚
10,Selina 
11,剧透春夏
12,最夯底妆
13,不平坦的人生
14,景色更好看
15,分手吧敏感君!
16,时髦皮装
17,明星玩跨界
18,换个身份
19,穿出年轻高级美
20,照样赢
21,58装巨
22,墨城寻踪
23,高圆圆
24,我知道
25,人生
26,@时尚COSMO 
27,27
0,COS 
1,TAN 
2,APRIL2015 
3,本刊与美国
4,《COSMOPOLITAN 
5,版权合作
6,高圆圆
7,4月号邮发代号:46-10
8,不是
9,激
10,最强焕肤攻略
11,美白大赢家
12,《五十度灰》男主
13,Jamie Dornan 
14,所有女人都想被他壁咚
15,终于盼到你
16,能穿的
17,东方风
18,拯救
19,20000
20,无法呼吸的
21,毛孔
22,艳爽春装
23,击败雾霾天
24,gan运动风?
25,5大新趋
26,UNIQ 
27,周迅XArchie 
28,勇敢探索爱
29,鲜肉
30,不等待
31,iss1005-1988
32,新番来袭
33,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价:￥20(HK$30)
34,时尚COSMO 
35,35
0,STYLE 
1,MAY2015 
2,《COSMOPOLITAN 》
3,版权合作
4,5月号邮发
5,姚晨
6,切的发生都是
7,最好的安排
8,客座马唐
9,大毛怪的
10,李健
11,拉锯战
12,清华段子手
13,春夏灰度
14,新彩妆
15,大风格
16,节当道
17,驾驭大热白色
18,露出小蛮腰
19,短一截才chic
20,不是111
21,是不想输
22,22
0,SUCCESS 
1,MAY2015 
2,《COSMOPOLITAN 
3,版权合作
4,姚晨
5,5月号邮发代号:46-199
6,让自己越来越暖
7,《万物生长》导演李玉
8,蒋勤勤/陈建斌
9,你要白己照亮白己
10,不傻不热烈
11,那不叫爱情
12,母亲节特别企划
13,何止是辣妈
14,“足记杨柳
15,创业红了文艺青年
16,短裤穿进
17,高级职场
18,个惊艳妆容
19,与牛仔最搭
20,"数码控们,"
21,给指尖配个色吧
22,与小鲜肉谈一场
23,愉快的恋爱
24,让时装编辑
25,今年防晒怎么办?
26,来个闺蜜趴
27,都坐不住的
28,is1005-1988
29,新季物
30,in1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价:￥20(HK$30)
31,31
0,STYLE 
1,JUNE2015 
2,周觅
3,熬出来的春天
4,粉红少女心
5,李宇春
6,迷你旅行袋
7,我期待
8,摩登型格
9,演一部
10,那些鬼马的玩具
11,喜剧
12,人生苦短
13,先吃甜品
14,上帝说要有光
15,粉红少女季
16,最佳日装
17,拥抱
18,看脸时代
19,19
0,寺COS POLITAN 
1,SUCCESS 
2,尚
3,JUNE2015 
4,版权合作
5,6月号邮发代号:46-199
6,客座刘强东
7,风起云涌的世界
8,不会等待
9,犹豫不决的人
10,李宇春
11,带你逛胡同
12,"天生黑,"
13,我们帮你见天日
14,热辣造型
15,性感一夏
16,有颜有钱怎么爱?
17,去国外找工作
18,高段位
19,COSMO 时小
20,求
21,ss1005-1988
22,回
23,卖
24,9771005198153
25,SSN1005-198B(国际标准刊号)CN113327/G
26,闪统
27,时尚MO
28,28
0,時COSMOPOLITAN 
1,JULY2015 
2,杨洋
3,高颜值
4,BLUE FANTASY 
5,机会总比
6,夏日的蓝色畅想
7,烦恼多
8,青春+爱情
9,假日
10,最浪漫的歌
11,海岸
12,变长腿的秘诀
13,透出时髦感
14,炫色
15,惊艳来袭
16,最酷运动妆
17,汤唯
18,必须过瘾
19,19
0,SUCCESS 
